path,label,bpm,mfccs,rms,zcr,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,mel_spectogram,amplitude
/content/drive/MyDrive/thesis/audio/A151.mp3,1,117.45383522727273,93.59485626220703,0.2291327863931656,0.3642578125,1.0,7869.820863222385,4661.494479521789,12295.458984375,67.93678402071079,633.0638427734375,42.09028244018555
/content/drive/MyDrive/thesis/audio/A159.mp3,1,120.18531976744185,159.88206481933594,0.5762890577316284,0.369140625,1.0,7291.915426950473,4362.5809945889605,11584.86328125,64.75870296386618,4950.37158203125,51.85680389404297
/content/drive/MyDrive/thesis/audio/A010.mp3,1,107.666015625,166.7261199951172,0.4432799220085144,0.26953125,1.0,5919.11509304583,4436.865887482085,9776.07421875,76.59416705604106,3156.710693359375,49.63576889038086
/content/drive/MyDrive/thesis/audio/A013.mp3,1,132.51201923076923,181.4166717529297,0.35415318608283997,0.24072265625,1.0,5478.321127993817,3655.0701473064532,9496.142578125,77.89482491862618,1234.1419677734375,45.67940139770508
/content/drive/MyDrive/thesis/audio/A020.mp3,1,101.33272058823529,168.36766052246094,0.47186726331710815,0.30810546875,1.0,6103.713295335528,3676.200699866391,10099.072265625,79.07106332842608,1493.7850341796875,47.1512565612793
/content/drive/MyDrive/thesis/audio/A023.mp3,1,132.51201923076923,160.4142303466797,0.4865977168083191,0.3056640625,1.0,6181.687379018531,3647.461385344811,8979.345703125,79.28415342374028,2905.993408203125,49.446067810058594
/content/drive/MyDrive/thesis/audio/A025.mp3,1,129.19921875,127.46910095214844,0.5336993932723999,0.26708984375,1.0,6448.312196678636,4839.171831584934,10981.93359375,64.65185563855127,4650.42333984375,50.693546295166016
/content/drive/MyDrive/thesis/audio/A028.mp3,1,126.04801829268293,165.73223876953125,0.4537571668624878,0.203125,1.0,5055.9622517752005,3586.6561861999726,9474.609375,75.17782269442475,3093.993408203125,49.26451873779297
/content/drive/MyDrive/thesis/audio/A049.mp3,1,129.19921875,186.52783203125,0.3198535442352295,0.2177734375,1.0,4943.281080830661,3867.376043848591,8333.349609375,75.02155344654862,1119.257568359375,44.77415084838867
/content/drive/MyDrive/thesis/audio/A051.mp3,1,151.99908088235293,214.19216918945312,0.3429957926273346,0.15087890625,1.0,3461.1915405091295,2880.861852930868,6976.7578125,77.58822711629944,1586.033447265625,46.456485748291016
/content/drive/MyDrive/thesis/audio/A052.mp3,1,120.18531976744185,194.41378784179688,0.2508983910083771,0.14599609375,1.0,4201.104686053283,3462.827282570132,9173.14453125,76.08993251995167,756.1211547851562,43.33810806274414
/content/drive/MyDrive/thesis/audio/A055.mp3,1,120.18531976744185,160.33470153808594,0.2934202253818512,0.30419921875,1.0,6065.741663170491,3423.7549460493988,9366.943359375,78.77334324166475,945.3773193359375,44.14407730102539
/content/drive/MyDrive/thesis/audio/A062.mp3,1,135.99917763157896,167.9107208251953,0.32459646463394165,0.19189453125,1.0,4928.217356399854,4347.503604482519,10142.138671875,62.62296492816217,1010.2587280273438,44.64240264892578
/content/drive/MyDrive/thesis/audio/A068.mp3,1,120.18531976744185,163.18292236328125,0.48453426361083984,0.23876953125,1.0,5823.298119656608,3990.0392406054607,9926.806640625,76.16847771579455,4279.03125,50.767051696777344
/content/drive/MyDrive/thesis/audio/A074.mp3,1,109.95678191489361,147.45867919921875,0.394733726978302,0.20947265625,1.0,5334.659343665384,4065.935337516039,10486.669921875,61.59810084227118,2216.95703125,48.37638854980469
/content/drive/MyDrive/thesis/audio/A080.mp3,1,126.04801829268293,164.69155883789062,0.3998708724975586,0.2216796875,1.0,5184.079539382121,4168.882207569951,9969.873046875,63.806789445856495,1189.0611572265625,46.094398498535156
/content/drive/MyDrive/thesis/audio/A082.mp3,1,129.19921875,155.567138671875,0.5465401411056519,0.22802734375,1.0,5255.929134852296,3954.993877383728,9797.607421875,75.07477248140847,6309.68017578125,52.0701904296875
/content/drive/MyDrive/thesis/audio/A087.mp3,1,114.84375,102.76702117919922,0.2393006682395935,0.4150390625,1.0,9077.304239073153,5052.652048677754,13070.654296875,64.65842940298018,922.8013916015625,44.24681854248047
/content/drive/MyDrive/thesis/audio/A090.mp3,1,95.703125,139.80496215820312,0.5590393543243408,0.318359375,1.0,7145.488396065648,4785.593630944214,12316.9921875,65.53425722080897,5470.81689453125,51.82085037231445
/content/drive/MyDrive/thesis/audio/A091.mp3,1,112.34714673913044,157.3277587890625,0.3786654472351074,0.328125,1.0,7059.688323513301,4685.045964675551,12855.322265625,64.25101057524137,1743.9774169921875,46.188392639160156
/content/drive/MyDrive/thesis/audio/A103.mp3,1,135.99917763157896,144.96446228027344,0.11015652120113373,0.23095703125,1.0,6474.8459340431955,4623.827641975748,10917.333984375,65.57402891063782,214.7725067138672,37.49782180786133
/content/drive/MyDrive/thesis/audio/A172.mp3,1,143.5546875,173.59690856933594,0.15758371353149414,0.25390625,1.0,6132.92131652777,3782.450540527431,9754.541015625,65.15215691363794,419.7483215332031,40.55574035644531
/content/drive/MyDrive/thesis/audio/A174.mp3,1,114.84375,127.12955474853516,0.09085315465927124,0.2314453125,1.0,6602.984844936024,5163.308209947684,12919.921875,63.9265227390858,145.8436279296875,35.91997146606445
/content/drive/MyDrive/thesis/audio/A176.mp3,1,103.359375,118.55096435546875,0.3982449173927307,0.3095703125,1.0,7996.803056211891,5334.979238240646,13501.318359375,63.88734589368086,3238.396484375,49.575443267822266
/content/drive/MyDrive/thesis/audio/A177.mp3,1,120.18531976744185,273.1270751953125,0.25113415718078613,0.09033203125,1.0,2350.0837113698135,3896.266494404525,4134.375,62.55707651288445,753.3995971679688,42.88436508178711
/content/drive/MyDrive/thesis/audio/A182.mp3,1,172.265625,142.76519775390625,0.6059556007385254,0.396484375,1.0,8133.80949352569,4957.519839043402,12080.126953125,64.90297880431702,6899.91796875,52.65180206298828
/content/drive/MyDrive/thesis/audio/A183.mp3,1,161.4990234375,151.79396057128906,0.23745636641979218,0.23876953125,1.0,5407.143983787621,3561.37107367105,9130.078125,64.38967215940973,993.6787719726562,44.34703826904297
/content/drive/MyDrive/thesis/audio/A193.mp3,1,109.95678191489361,166.12542724609375,0.2543870508670807,0.26318359375,1.0,6312.588595801278,4032.282261368502,10077.5390625,63.562527643920646,638.0618286132812,43.234249114990234
/content/drive/MyDrive/thesis/audio/A194.mp3,1,117.45383522727273,133.9521484375,0.43473878502845764,0.36669921875,1.0,7999.951406160618,5343.765321279785,13522.8515625,64.15055256884473,2669.03369140625,48.70639419555664
/content/drive/MyDrive/thesis/audio/A114.mp3,0,109.95678191489361,137.18507385253906,0.25579437613487244,0.3359375,1.0,7565.246907685447,5542.70528445961,12833.7890625,65.90468224616397,688.757568359375,43.503456115722656
/content/drive/MyDrive/thesis/audio/A115.mp3,0,117.45383522727273,180.3386688232422,0.08026743680238724,0.23974609375,1.0,4954.7586287712165,3391.953547649159,8484.08203125,78.48822018368273,68.27131652832031,32.76155090332031
/content/drive/MyDrive/thesis/audio/A128.mp3,0,97.50884433962264,160.7738800048828,0.629249095916748,0.23681640625,1.0,4977.055158196168,3311.2351267823906,8419.482421875,77.85374140159412,5510.66015625,51.696998596191406
/content/drive/MyDrive/thesis/audio/A132.mp3,0,107.666015625,133.91551208496094,0.3857758343219757,0.2119140625,1.0,6468.00294168508,4939.20605055565,11950.927734375,63.35538287525105,1710.923828125,46.44649124145508
/content/drive/MyDrive/thesis/audio/A146.mp3,0,126.04801829268293,196.98171997070312,0.3987842798233032,0.23828125,1.0,5283.275390424252,3851.6911096251893,9194.677734375,78.72391267372299,1974.0430908203125,48.53866958618164
/content/drive/MyDrive/thesis/audio/A148.mp3,0,129.19921875,209.5314178466797,0.20164170861244202,0.24169921875,1.0,5010.622222190861,2856.1749073758197,7601.220703125,77.49518742477227,249.99400329589844,38.39312744140625
/content/drive/MyDrive/thesis/audio/A152.mp3,0,120.18531976744185,141.19068908691406,0.20915251970291138,0.27197265625,1.0,5966.461437987569,4166.4217969675665,10594.3359375,65.2261563258277,588.8060913085938,42.4638786315918
/content/drive/MyDrive/thesis/audio/A153.mp3,0,132.51201923076923,177.7423553466797,0.49705225229263306,0.24560546875,1.0,5133.343001955719,4190.576127513535,9087.01171875,76.28220022043982,4037.7978515625,50.06016159057617
/content/drive/MyDrive/thesis/audio/A160.mp3,0,129.19921875,178.18824768066406,0.42732053995132446,0.1884765625,1.0,4493.5430266644735,3825.3898703601703,9194.677734375,72.25446827689967,2066.044921875,47.633827209472656
/content/drive/MyDrive/thesis/audio/A005.mp3,0,123.046875,157.53836059570312,0.19900807738304138,0.33154296875,1.0,6462.016470338796,3958.450150221505,9883.740234375,76.41304129905086,638.2732543945312,42.77549362182617
/content/drive/MyDrive/thesis/audio/A011.mp3,0,135.99917763157896,189.56150817871094,0.3354969918727875,0.185546875,1.0,4621.472974368129,3463.2423877984033,8570.21484375,76.90955667680814,959.2940063476562,44.665435791015625
/content/drive/MyDrive/thesis/audio/A014.mp3,0,117.45383522727273,112.6905746459961,0.36487552523612976,0.408203125,1.0,8651.602280007392,5839.822492119639,14771.77734375,65.46031255846525,2232.106689453125,48.31303024291992
/content/drive/MyDrive/thesis/audio/A019.mp3,0,117.45383522727273,171.5440216064453,0.25856882333755493,0.2861328125,1.0,6360.993140115112,3978.9327254010077,9625.341796875,65.31868394245203,886.91845703125,44.60758590698242
/content/drive/MyDrive/thesis/audio/A022.mp3,0,120.18531976744185,165.9088897705078,0.48615318536758423,0.25146484375,1.0,5453.1956930265715,4248.788035522428,8031.884765625,72.41542377087767,3294.48681640625,50.185935974121094
/content/drive/MyDrive/thesis/audio/A024.mp3,0,99.38401442307692,173.2489776611328,0.5093220472335815,0.20849609375,1.0,5410.168746303838,3593.120333566541,9043.9453125,73.0719499681088,3115.79296875,48.91654968261719
/content/drive/MyDrive/thesis/audio/A039.mp3,0,101.33272058823529,163.04562377929688,0.3586825430393219,0.3037109375,1.0,6062.627857573977,4132.908282954818,9905.2734375,74.13249329156955,2517.875244140625,48.200740814208984
/content/drive/MyDrive/thesis/audio/A042.mp3,0,147.65625,229.54788208007812,0.2891065776348114,0.08935546875,1.0,3087.2900620998435,3221.7437018554674,6675.29296875,74.10414353970084,1180.7406005859375,45.0574951171875
/content/drive/MyDrive/thesis/audio/A043.mp3,0,92.28515625,160.1676025390625,0.5621892213821411,0.18701171875,1.0,4944.558487395238,3934.144148142053,7558.154296875,76.18015965686818,4550.80419921875,52.30065155029297
/content/drive/MyDrive/thesis/audio/A047.mp3,0,99.38401442307692,123.47137451171875,0.2398531585931778,0.33935546875,1.0,7425.2505363912915,4959.635322026667,13092.1875,64.86466941347425,827.9235229492188,43.0078125
/content/drive/MyDrive/thesis/audio/A050.mp3,0,107.666015625,162.86102294921875,0.5775388479232788,0.28466796875,1.0,6301.674261494474,4663.274363990411,10680.46875,67.04643588723313,4968.03564453125,51.271751403808594
/content/drive/MyDrive/thesis/audio/A064.mp3,0,109.95678191489361,177.10317993164062,0.43996796011924744,0.1025390625,1.0,3606.2976344257822,3902.1269729672504,8096.484375,74.70228569839182,2896.61572265625,49.23699951171875
/content/drive/MyDrive/thesis/audio/A077.mp3,0,126.04801829268293,185.51268005371094,0.4473329186439514,0.2255859375,1.0,4492.431923280761,3145.1269548576984,7536.62109375,77.68911877568219,3337.33349609375,49.71919250488281
/content/drive/MyDrive/thesis/audio/A086.mp3,0,112.34714673913044,129.31993103027344,0.2577275037765503,0.251953125,1.0,5968.688976538261,4444.197576800451,9345.41015625,78.37817942738982,901.9213256835938,43.98517990112305
/content/drive/MyDrive/thesis/audio/A092.mp3,0,156.60511363636363,187.57083129882812,0.3360271453857422,0.173828125,1.0,4096.572410786187,3814.9832539140793,7192.08984375,77.08744628592156,952.6607666015625,44.85332489013672
/content/drive/MyDrive/thesis/audio/A094.mp3,0,112.34714673913044,145.46096801757812,0.2528045177459717,0.32421875,1.0,6322.808191822723,3952.1513209942386,9711.474609375,75.07866505267415,859.8434448242188,43.823055267333984
/content/drive/MyDrive/thesis/audio/A095.mp3,0,161.4990234375,122.97647094726562,0.4104257822036743,0.373046875,1.0,8287.0877059781,5557.268720679958,12876.85546875,64.88375539146809,2257.0380859375,48.436065673828125
/content/drive/MyDrive/thesis/audio/A100.mp3,0,109.95678191489361,184.57749938964844,0.23087331652641296,0.28125,1.0,5279.302466362823,2857.5876856423783,7536.62109375,77.84820435801903,773.7584228515625,43.815860748291016
/content/drive/MyDrive/thesis/audio/A101.mp3,0,139.6748310810811,148.6331787109375,0.2875087261199951,0.15869140625,1.0,5469.297081267823,4895.081761164855,12295.458984375,61.4975265518562,1330.922607421875,46.07469940185547
/content/drive/MyDrive/thesis/audio/A102.mp3,0,117.45383522727273,107.65196990966797,0.35144710540771484,0.39892578125,1.0,7941.4607270086835,4806.64587950649,12403.125,66.26184838571297,2080.69140625,47.18457794189453
/content/drive/MyDrive/thesis/audio/A104.mp3,0,135.99917763157896,196.12400817871094,0.2738667130470276,0.19970703125,1.0,4625.20064360531,3753.499945426262,9366.943359375,76.90720431321083,781.3638305664062,43.731231689453125
/content/drive/MyDrive/thesis/audio/A105.mp3,0,112.34714673913044,106.33153533935547,0.3851953148841858,0.419921875,1.0,8281.623523656612,4063.300355725065,10465.13671875,77.97722757679554,1801.11376953125,48.40215301513672
/content/drive/MyDrive/thesis/audio/A107.mp3,0,114.84375,157.45989990234375,0.21517612040042877,0.2998046875,1.0,6031.024324096572,3928.4558923789527,9991.40625,76.47723391268288,544.5289916992188,41.983619689941406
/content/drive/MyDrive/thesis/audio/A162.mp3,0,90.66611842105263,115.8887710571289,0.06896413117647171,0.4140625,1.0,8667.703438986173,5271.601726812231,13006.0546875,66.39484141440046,77.35037231445312,33.61182403564453
/content/drive/MyDrive/thesis/audio/A166.mp3,0,80.74951171875,141.07688903808594,0.41649219393730164,0.3701171875,1.0,8233.088058512049,5070.802279816906,12618.45703125,63.911037524302564,2521.739501953125,48.704307556152344
/content/drive/MyDrive/thesis/audio/A167.mp3,0,126.04801829268293,153.41497802734375,0.38298413157463074,0.25390625,1.0,5978.763693997865,4399.6662905481835,10637.40234375,64.04975903089094,1909.0015869140625,47.49527359008789
/content/drive/MyDrive/thesis/audio/A187.mp3,0,112.34714673913044,144.81822204589844,0.6300618052482605,0.22509765625,1.0,6072.075113861687,4960.279290832321,12403.125,63.95993875791247,5053.78662109375,51.24116897583008
/content/drive/MyDrive/thesis/audio/A196.mp3,0,126.04801829268293,152.0713653564453,0.23820343613624573,0.21728515625,1.0,4957.474354885546,3833.412784852342,10658.935546875,63.83677285641777,587.018798828125,43.14845657348633
